adm3_en,month,NO2,date
City of Valenzuela,2022-11,1.0567242765911481E-4,2022-11-01T00:00:00
City of Baguio,2022-11,5.412396677877175E-5,2022-11-01T00:00:00
City of Butuan,2022-11,4.201418143806387E-5,2022-11-01T00:00:00
City of Cotabato,2022-11,4.299665750482511E-5,2022-11-01T00:00:00
City of Angeles,2022-11,5.942089001788084E-5,2022-11-01T00:00:00
City of Olongapo,2022-11,5.681048573702077E-5,2022-11-01T00:00:00
Ormoc City,2022-11,4.15382186506181E-5,2022-11-01T00:00:00
City of Tacloban,2022-11,4.025035533753508E-5,2022-11-01T00:00:00
City of Zamboanga,2022-11,4.151065328034966E-5,2022-11-01T00:00:00
City of Isabela,2022-11,4.4152783046601485E-5,2022-11-01T00:00:00
Pateros,2022-11,8.044273368775423E-5,2022-11-01T00:00:00
City of Puerto Princesa,2022-11,4.0551600297861494E-5,2022-11-01T00:00:00
City of Lucena,2022-11,5.1857872576667864E-5,2022-11-01T00:00:00
City of Bacolod,2022-11,4.997886368958357E-5,2022-11-01T00:00:00
City of Iloilo,2022-11,4.940019455051656E-5,2022-11-01T00:00:00
City of Cebu,2022-11,4.7359208091155234E-5,2022-11-01T00:00:00
City of Lapu-Lapu,2022-11,4.696365127710755E-5,2022-11-01T00:00:00
City of Mandaue,2022-11,5.211395857480246E-5,2022-11-01T00:00:00
City of Cagayan De Oro,2022-12,4.4905408979929585E-5,2022-12-01T00:00:00
City of Iligan,2022-12,4.313246899752719E-5,2022-12-01T00:00:00
City of Davao,2022-12,4.1287225810300166E-5,2022-12-01T00:00:00
City of General Santos,2022-12,3.703366384094065E-5,2022-12-01T00:00:00
City of Caloocan,2022-12,7.64635458206808E-5,2022-12-01T00:00:00
City of Makati,2022-12,1.1082862928712346E-4,2022-12-01T00:00:00
City of Malabon,2022-12,8.877872400281321E-5,2022-12-01T00:00:00
City of Mandaluyong,2022-12,1.1072351696915621E-4,2022-12-01T00:00:00
City of Manila,2022-12,1.2283847780267777E-4,2022-12-01T00:00:00
City of Marikina,2022-12,8.541164203945235E-5,2022-12-01T00:00:00
City of Muntinlupa,2022-12,7.650431288955103E-5,2022-12-01T00:00:00
City of Navotas,2022-12,9.112703885455527E-5,2022-12-01T00:00:00
Pasay City,2022-12,1.1241210552675227E-4,2022-12-01T00:00:00
City of Pasig,2022-12,9.305484478438738E-5,2022-12-01T00:00:00
Quezon City,2022-12,8.634801582098461E-5,2022-12-01T00:00:00
City of San Juan,2022-12,1.130584870238523E-4,2022-12-01T00:00:00
City of Taguig,2022-12,9.212864223568604E-5,2022-12-01T00:00:00
City of Valenzuela,2022-12,8.009019866856912E-5,2022-12-01T00:00:00
City of Baguio,2022-12,6.237561660932786E-5,2022-12-01T00:00:00
City of Butuan,2022-12,3.9511348975495137E-5,2022-12-01T00:00:00
City of Cotabato,2022-12,4.2230729647687634E-5,2022-12-01T00:00:00
City of Angeles,2022-12,5.891746196102236E-5,2022-12-01T00:00:00
City of Olongapo,2022-12,5.658668104413638E-5,2022-12-01T00:00:00
Ormoc City,2022-12,4.279845525461026E-5,2022-12-01T00:00:00
City of Tacloban,2022-12,4.366560440946402E-5,2022-12-01T00:00:00
City of Zamboanga,2022-12,3.79952754200396E-5,2022-12-01T00:00:00
City of Isabela,2022-12,3.969149527067427E-5,2022-12-01T00:00:00
Pateros,2022-12,8.983772186137862E-5,2022-12-01T00:00:00
City of Puerto Princesa,2022-12,4.05790634630694E-5,2022-12-01T00:00:00
City of Lucena,2022-12,5.2230371665227437E-5,2022-12-01T00:00:00
City of Bacolod,2022-12,4.865769933881825E-5,2022-12-01T00:00:00
City of Iloilo,2022-12,4.960679273895621E-5,2022-12-01T00:00:00
City of Cebu,2022-12,4.711855033998864E-5,2022-12-01T00:00:00
City of Lapu-Lapu,2022-12,4.604133527245801E-5,2022-12-01T00:00:00
City of Mandaue,2022-12,5.0950556092475363E-5,2022-12-01T00:00:00
City of Cagayan De Oro,2023-01,4.152836793024933E-5,2023-01-01T00:00:00
City of Iligan,2023-01,4.020596457603144E-5,2023-01-01T00:00:00
City of Davao,2023-01,3.734105159517027E-5,2023-01-01T00:00:00
City of General Santos,2023-01,3.692432559146994E-5,2023-01-01T00:00:00
City of Caloocan,2023-01,7.240680009220966E-5,2023-01-01T00:00:00
City of Makati,2023-01,1.0631169656862417E-4,2023-01-01T00:00:00
City of Malabon,2023-01,8.806666955242255E-5,2023-01-01T00:00:00
City of Mandaluyong,2023-01,1.0397593826441363E-4,2023-01-01T00:00:00
City of Manila,2023-01,1.1610054853893647E-4,2023-01-01T00:00:00
City of Marikina,2023-01,7.504647754569345E-5,2023-01-01T00:00:00
City of Muntinlupa,2023-01,7.146851584406276E-5,2023-01-01T00:00:00
City of Navotas,2023-01,8.611587095532122E-5,2023-01-01T00:00:00
Pasay City,2023-01,1.104990878479847E-4,2023-01-01T00:00:00
City of Pasig,2023-01,8.769767721766801E-5,2023-01-01T00:00:00
Quezon City,2023-01,7.953118282752358E-5,2023-01-01T00:00:00
City of San Juan,2023-01,1.0418059486538236E-4,2023-01-01T00:00:00
City of Taguig,2023-01,8.789386036553696E-5,2023-01-01T00:00:00
City of Valenzuela,2023-01,7.79697346252533E-5,2023-01-01T00:00:00
City of Baguio,2023-01,6.0635470961426024E-5,2023-01-01T00:00:00
City of Butuan,2023-01,3.8444119651140395E-5,2023-01-01T00:00:00
City of Cotabato,2023-01,3.812554213046619E-5,2023-01-01T00:00:00
City of Angeles,2023-01,5.519899948896694E-5,2023-01-01T00:00:00
City of Olongapo,2023-01,5.4584273865817066E-5,2023-01-01T00:00:00
Ormoc City,2023-01,3.6686567538333347E-5,2023-01-01T00:00:00
City of Tacloban,2023-01,3.646279789082691E-5,2023-01-01T00:00:00
City of Zamboanga,2023-01,3.518819391630157E-5,2023-01-01T00:00:00
City of Isabela,2023-01,3.65683492559939E-5,2023-01-01T00:00:00
Pateros,2023-01,8.804362538409153E-5,2023-01-01T00:00:00
City of Puerto Princesa,2023-01,3.860741902854917E-5,2023-01-01T00:00:00
City of Lucena,2023-01,4.7287514829443857E-5,2023-01-01T00:00:00
City of Bacolod,2023-01,4.555569037110317E-5,2023-01-01T00:00:00
City of Iloilo,2023-01,4.4821727963518E-5,2023-01-01T00:00:00
City of Cebu,2023-01,4.322716620808012E-5,2023-01-01T00:00:00
City of Lapu-Lapu,2023-01,4.162709983144865E-5,2023-01-01T00:00:00
City of Mandaue,2023-01,4.4924871621773617E-5,2023-01-01T00:00:00
City of Cagayan De Oro,2023-02,4.307807930828485E-5,2023-02-01T00:00:00
City of Iligan,2023-02,4.1434239098141226E-5,2023-02-01T00:00:00
City of Davao,2023-02,3.309256142840889E-5,2023-02-01T00:00:00
City of General Santos,2023-02,3.0332773815621908E-5,2023-02-01T00:00:00
City of Caloocan,2023-02,8.255163521194755E-5,2023-02-01T00:00:00
City of Makati,2023-02,1.0650592322454531E-4,2023-02-01T00:00:00
City of Malabon,2023-02,9.379370104963307E-5,2023-02-01T00:00:00
City of Mandaluyong,2023-02,1.0966518604109414E-4,2023-02-01T00:00:00
City of Manila,2023-02,1.175943298596469E-4,2023-02-01T00:00:00
City of Marikina,2023-02,8.024920080819417E-5,2023-02-01T00:00:00
City of Muntinlupa,2023-02,7.054221113451939E-5,2023-02-01T00:00:00
City of Navotas,2023-02,9.086292991697453E-5,2023-02-01T00:00:00
Pasay City,2023-02,1.0626255488185235E-4,2023-02-01T00:00:00
City of Pasig,2023-02,9.283196734529731E-5,2023-02-01T00:00:00
Quezon City,2023-02,8.718927316751895E-5,2023-02-01T00:00:00
City of San Juan,2023-02,1.0858589807919752E-4,2023-02-01T00:00:00
City of Taguig,2023-02,8.958225479166734E-5,2023-02-01T00:00:00
City of Valenzuela,2023-02,8.64153629906429E-5,2023-02-01T00:00:00
City of Baguio,2023-02,5.921433165543341E-5,2023-02-01T00:00:00
City of Butuan,2023-02,3.612894629403067E-5,2023-02-01T00:00:00
City of Cotabato,2023-02,3.5354237379571146E-5,2023-02-01T00:00:00
City of Angeles,2023-02,6.382509051346919E-5,2023-02-01T00:00:00
City of Olongapo,2023-02,5.696823166621528E-5,2023-02-01T00:00:00
Ormoc City,2023-02,3.699584072843862E-5,2023-02-01T00:00:00
City of Tacloban,2023-02,3.6511533449599127E-5,2023-02-01T00:00:00
City of Zamboanga,2023-02,3.197902732658651E-5,2023-02-01T00:00:00
City of Isabela,2023-02,3.52078090989525E-5,2023-02-01T00:00:00
Pateros,2023-02,9.047752075609997E-5,2023-02-01T00:00:00
City of Puerto Princesa,2023-02,3.497030257793617E-5,2023-02-01T00:00:00
City of Lucena,2023-02,4.572560416015757E-5,2023-02-01T00:00:00
City of Bacolod,2023-02,4.268185595140328E-5,2023-02-01T00:00:00
City of Iloilo,2023-02,3.964092822917642E-5,2023-02-01T00:00:00
City of Cebu,2023-02,3.964519978369024E-5,2023-02-01T00:00:00
City of Lapu-Lapu,2023-02,4.159751003258045E-5,2023-02-01T00:00:00
City of Mandaue,2023-02,4.488828790173061E-5,2023-02-01T00:00:00
City of Cagayan De Oro,2023-03,4.472877522104973E-5,2023-03-01T00:00:00
City of Iligan,2023-03,4.340035848305489E-5,2023-03-01T00:00:00
City of Davao,2023-03,3.817054168478195E-5,2023-03-01T00:00:00
City of General Santos,2023-03,3.6675095926003405E-5,2023-03-01T00:00:00
City of Caloocan,2023-03,1.1957700844605741E-4,2023-03-01T00:00:00
City of Makati,2023-03,1.0185002369209234E-4,2023-03-01T00:00:00
City of Malabon,2023-03,1.4237123419715347E-4,2023-03-01T00:00:00
City of Mandaluyong,2023-03,1.1261960994733593E-4,2023-03-01T00:00:00
City of Manila,2023-03,1.4890477220054528E-4,2023-03-01T00:00:00
City of Marikina,2023-03,9.128472348547341E-5,2023-03-01T00:00:00
City of Muntinlupa,2023-03,6.7334058310713E-5,2023-03-01T00:00:00
City of Navotas,2023-03,1.3226143325124076E-4,2023-03-01T00:00:00
Pasay City,2023-03,1.0661574008747746E-4,2023-03-01T00:00:00
City of Pasig,2023-03,8.848655822039719E-5,2023-03-01T00:00:00
Quezon City,2023-03,1.1490191782244407E-4,2023-03-01T00:00:00
City of San Juan,2023-03,1.2649747586234998E-4,2023-03-01T00:00:00
City of Taguig,2023-03,8.093418639447431E-5,2023-03-01T00:00:00
City of Valenzuela,2023-03,1.308190768608002E-4,2023-03-01T00:00:00
City of Baguio,2023-03,7.147356072639668E-5,2023-03-01T00:00:00
City of Butuan,2023-03,3.772083076615641E-5,2023-03-01T00:00:00
City of Cotabato,2023-03,3.969240959491448E-5,2023-03-01T00:00:00
City of Angeles,2023-03,7.781695196399452E-5,2023-03-01T00:00:00
City of Olongapo,2023-03,6.836949513852806E-5,2023-03-01T00:00:00
Ormoc City,2023-03,4.1899257985539656E-5,2023-03-01T00:00:00
City of Tacloban,2023-03,4.115460788904711E-5,2023-03-01T00:00:00
City of Zamboanga,2023-03,3.774604382638848E-5,2023-03-01T00:00:00
City of Isabela,2023-03,4.0094866719000266E-5,2023-03-01T00:00:00
Pateros,2023-03,8.403523162750417E-5,2023-03-01T00:00:00
City of Puerto Princesa,2023-03,4.149598055148425E-5,2023-03-01T00:00:00
City of Lucena,2023-03,5.466686060216964E-5,2023-03-01T00:00:00
City of Bacolod,2023-03,4.946006327687424E-5,2023-03-01T00:00:00
City of Iloilo,2023-03,4.6746264284843273E-5,2023-03-01T00:00:00
City of Cebu,2023-03,4.432967365278333E-5,2023-03-01T00:00:00
City of Lapu-Lapu,2023-03,4.607801573162945E-5,2023-03-01T00:00:00
City of Mandaue,2023-03,4.761155255531509E-5,2023-03-01T00:00:00
City of Cagayan De Oro,2023-04,4.707168171463738E-5,2023-04-01T00:00:00
City of Iligan,2023-04,4.7501715546989056E-5,2023-04-01T00:00:00
City of Davao,2023-04,4.239474984926334E-5,2023-04-01T00:00:00
City of General Santos,2023-04,4.178636841232711E-5,2023-04-01T00:00:00
City of Caloocan,2023-04,1.2512971980538769E-4,2023-04-01T00:00:00
City of Makati,2023-04,1.2293851056022843E-4,2023-04-01T00:00:00
City of Malabon,2023-04,1.409650645187608E-4,2023-04-01T00:00:00
City of Mandaluyong,2023-04,1.2982970450022425E-4,2023-04-01T00:00:00
City of Manila,2023-04,1.5208302326683753E-4,2023-04-01T00:00:00
City of Marikina,2023-04,1.1158681528269266E-4,2023-04-01T00:00:00
City of Muntinlupa,2023-04,8.661655286613446E-5,2023-04-01T00:00:00
City of Navotas,2023-04,1.3794508851730687E-4,2023-04-01T00:00:00
Pasay City,2023-04,1.2943131314342176E-4,2023-04-01T00:00:00
City of Pasig,2023-04,1.0977843438359224E-4,2023-04-01T00:00:00
Quezon City,2023-04,1.2666229372641698E-4,2023-04-01T00:00:00
City of San Juan,2023-04,1.3781483746326537E-4,2023-04-01T00:00:00
City of Taguig,2023-04,1.0034464968581483E-4,2023-04-01T00:00:00
City of Valenzuela,2023-04,1.340934533320036E-4,2023-04-01T00:00:00
City of Baguio,2023-04,7.67129375603535E-5,2023-04-01T00:00:00
City of Butuan,2023-04,4.16835555510026E-5,2023-04-01T00:00:00
City of Cotabato,2023-04,4.219420364936093E-5,2023-04-01T00:00:00
City of Angeles,2023-04,8.75614325194504E-5,2023-04-01T00:00:00
City of Olongapo,2023-04,7.933341301418929E-5,2023-04-01T00:00:00
Ormoc City,2023-04,4.6256855652094967E-5,2023-04-01T00:00:00
City of Tacloban,2023-04,4.423082359147462E-5,2023-04-01T00:00:00
City of Zamboanga,2023-04,4.125573243939141E-5,2023-04-01T00:00:00
City of Isabela,2023-04,4.517857471742577E-5,2023-04-01T00:00:00
Pateros,2023-04,1.0465123195094974E-4,2023-04-01T00:00:00
City of Puerto Princesa,2023-04,4.54225268510175E-5,2023-04-01T00:00:00
City of Lucena,2023-04,6.731567304926911E-5,2023-04-01T00:00:00
City of Bacolod,2023-04,5.896007327180031E-5,2023-04-01T00:00:00
City of Iloilo,2023-04,5.53104863187055E-5,2023-04-01T00:00:00
City of Cebu,2023-04,5.488009760933668E-5,2023-04-01T00:00:00
City of Lapu-Lapu,2023-04,5.330231853766805E-5,2023-04-01T00:00:00
City of Mandaue,2023-04,6.158523309393368E-5,2023-04-01T00:00:00
City of Cagayan De Oro,2023-05,5.3557904372880514E-5,2023-05-01T00:00:00
City of Iligan,2023-05,5.269391287269317E-5,2023-05-01T00:00:00
City of Davao,2023-05,4.7481384374441084E-5,2023-05-01T00:00:00
City of General Santos,2023-05,4.306481075359734E-5,2023-05-01T00:00:00
City of Caloocan,2023-05,1.3688807893517856E-4,2023-05-01T00:00:00
City of Makati,2023-05,1.4425274001396475E-4,2023-05-01T00:00:00
City of Malabon,2023-05,1.5437914358523982E-4,2023-05-01T00:00:00
City of Mandaluyong,2023-05,1.5397543200351734E-4,2023-05-01T00:00:00
City of Manila,2023-05,1.651391961870723E-4,2023-05-01T00:00:00
City of Marikina,2023-05,1.4778667770223332E-4,2023-05-01T00:00:00
City of Muntinlupa,2023-05,1.0213100437687242E-4,2023-05-01T00:00:00
City of Navotas,2023-05,1.4675283666815522E-4,2023-05-01T00:00:00
Pasay City,2023-05,1.4276948376197221E-4,2023-05-01T00:00:00
City of Pasig,2023-05,1.4091068007417203E-4,2023-05-01T00:00:00
Quezon City,2023-05,1.5022238403960165E-4,2023-05-01T00:00:00
City of San Juan,2023-05,1.623337176629422E-4,2023-05-01T00:00:00
City of Taguig,2023-05,1.199885854747843E-4,2023-05-01T00:00:00
City of Valenzuela,2023-05,1.424904793856753E-4,2023-05-01T00:00:00
City of Baguio,2023-05,7.828356409227637E-5,2023-05-01T00:00:00
City of Butuan,2023-05,4.8058614754452117E-5,2023-05-01T00:00:00
City of Cotabato,2023-05,4.8674728736680566E-5,2023-05-01T00:00:00
City of Angeles,2023-05,8.498775610018454E-5,2023-05-01T00:00:00
City of Olongapo,2023-05,8.702551958916554E-5,2023-05-01T00:00:00
Ormoc City,2023-05,5.1213879597919985E-5,2023-05-01T00:00:00
City of Tacloban,2023-05,5.337514699776992E-5,2023-05-01T00:00:00
City of Zamboanga,2023-05,4.302892217918546E-5,2023-05-01T00:00:00
City of Isabela,2023-05,4.383685328112281E-5,2023-05-01T00:00:00
Pateros,2023-05,1.288586716706062E-4,2023-05-01T00:00:00
City of Puerto Princesa,2023-05,4.709983860160454E-5,2023-05-01T00:00:00
City of Lucena,2023-05,6.715020712834093E-5,2023-05-01T00:00:00
City of Bacolod,2023-05,6.116766339917299E-5,2023-05-01T00:00:00
City of Iloilo,2023-05,6.237872120611643E-5,2023-05-01T00:00:00
City of Cebu,2023-05,6.924496297811513E-5,2023-05-01T00:00:00
City of Lapu-Lapu,2023-05,6.510626110590893E-5,2023-05-01T00:00:00
City of Mandaue,2023-05,7.90919839901917E-5,2023-05-01T00:00:00
City of Cagayan De Oro,2023-06,5.102882677495384E-5,2023-06-01T00:00:00
City of Iligan,2023-06,5.1064418541411155E-5,2023-06-01T00:00:00
City of Davao,2023-06,4.9181820727595195E-5,2023-06-01T00:00:00
City of General Santos,2023-06,4.398332364716883E-5,2023-06-01T00:00:00
City of Caloocan,2023-06,1.2670853481852243E-4,2023-06-01T00:00:00
City of Makati,2023-06,1.1852763388727146E-4,2023-06-01T00:00:00
City of Malabon,2023-06,1.252989826807306E-4,2023-06-01T00:00:00
City of Mandaluyong,2023-06,1.2871160106343475E-4,2023-06-01T00:00:00
City of Manila,2023-06,1.3581725339500226E-4,2023-06-01T00:00:00
City of Marikina,2023-06,1.2571508233227683E-4,2023-06-01T00:00:00
City of Muntinlupa,2023-06,8.961141005707847E-5,2023-06-01T00:00:00
City of Navotas,2023-06,1.1738584814911445E-4,2023-06-01T00:00:00
Pasay City,2023-06,1.1693274138553231E-4,2023-06-01T00:00:00
City of Pasig,2023-06,1.1985914927550089E-4,2023-06-01T00:00:00
Quezon City,2023-06,1.3192375216125344E-4,2023-06-01T00:00:00
City of San Juan,2023-06,1.3324533360407073E-4,2023-06-01T00:00:00
City of Taguig,2023-06,1.0521187855753357E-4,2023-06-01T00:00:00
City of Valenzuela,2023-06,1.2702635950627547E-4,2023-06-01T00:00:00
City of Baguio,2023-06,6.620559308711648E-5,2023-06-01T00:00:00
City of Butuan,2023-06,4.726349850665194E-5,2023-06-01T00:00:00
City of Cotabato,2023-06,4.9468597263275913E-5,2023-06-01T00:00:00
City of Angeles,2023-06,7.164444199312441E-5,2023-06-01T00:00:00
City of Olongapo,2023-06,7.47002197522503E-5,2023-06-01T00:00:00
Ormoc City,2023-06,4.7310081542288654E-5,2023-06-01T00:00:00
City of Tacloban,2023-06,4.7438395889462646E-5,2023-06-01T00:00:00
City of Zamboanga,2023-06,4.332630684032969E-5,2023-06-01T00:00:00
City of Isabela,2023-06,4.444449085973105E-5,2023-06-01T00:00:00
Pateros,2023-06,1.0762643563407969E-4,2023-06-01T00:00:00
City of Puerto Princesa,2023-06,4.5373510506652394E-5,2023-06-01T00:00:00
City of Lucena,2023-06,6.565321092771041E-5,2023-06-01T00:00:00
City of Bacolod,2023-06,5.3309823799138816E-5,2023-06-01T00:00:00
City of Iloilo,2023-06,5.253474439360223E-5,2023-06-01T00:00:00
City of Cebu,2023-06,5.633059485712051E-5,2023-06-01T00:00:00
City of Lapu-Lapu,2023-06,5.534114939860165E-5,2023-06-01T00:00:00
City of Mandaue,2023-06,6.443600484614313E-5,2023-06-01T00:00:00
City of Cagayan De Oro,2023-07,4.932311296405419E-5,2023-07-01T00:00:00
City of Iligan,2023-07,4.8501208519542055E-5,2023-07-01T00:00:00
City of Davao,2023-07,4.640775514533355E-5,2023-07-01T00:00:00
City of General Santos,2023-07,4.1575649033556074E-5,2023-07-01T00:00:00
City of Caloocan,2023-07,1.0303033225411893E-4,2023-07-01T00:00:00
City of Makati,2023-07,9.82791095298311E-5,2023-07-01T00:00:00
City of Malabon,2023-07,1.2002506039324607E-4,2023-07-01T00:00:00
City of Mandaluyong,2023-07,1.0387405333414858E-4,2023-07-01T00:00:00
City of Manila,2023-07,1.2479857614064403E-4,2023-07-01T00:00:00
City of Marikina,2023-07,1.060864209018084E-4,2023-07-01T00:00:00
City of Muntinlupa,2023-07,7.074517469542134E-5,2023-07-01T00:00:00
City of Navotas,2023-07,1.1352439032173894E-4,2023-07-01T00:00:00
Pasay City,2023-07,1.0258294564787775E-4,2023-07-01T00:00:00
City of Pasig,2023-07,9.483235832068534E-5,2023-07-01T00:00:00
Quezon City,2023-07,1.1148147375219554E-4,2023-07-01T00:00:00
City of San Juan,2023-07,1.1674932175898234E-4,2023-07-01T00:00:00
City of Taguig,2023-07,8.777076470819533E-5,2023-07-01T00:00:00
City of Valenzuela,2023-07,1.0832516914805315E-4,2023-07-01T00:00:00
City of Baguio,2023-07,6.724382808060424E-5,2023-07-01T00:00:00
City of Butuan,2023-07,4.4584523166721084E-5,2023-07-01T00:00:00
City of Cotabato,2023-07,4.773612430737994E-5,2023-07-01T00:00:00
City of Angeles,2023-07,6.945121260604592E-5,2023-07-01T00:00:00
City of Olongapo,2023-07,6.642317205332428E-5,2023-07-01T00:00:00
Ormoc City,2023-07,4.719085023719652E-5,2023-07-01T00:00:00
City of Tacloban,2023-07,4.483042382131525E-5,2023-07-01T00:00:00
City of Zamboanga,2023-07,4.3938616241408825E-5,2023-07-01T00:00:00
City of Isabela,2023-07,4.466242695306511E-5,2023-07-01T00:00:00
Pateros,2023-07,9.098115796796742E-5,2023-07-01T00:00:00
City of Puerto Princesa,2023-07,4.385372693018986E-5,2023-07-01T00:00:00
City of Lucena,2023-07,5.77067320203316E-5,2023-07-01T00:00:00
City of Bacolod,2023-07,5.3380411543076494E-5,2023-07-01T00:00:00
City of Iloilo,2023-07,5.0829045974176E-5,2023-07-01T00:00:00
City of Cebu,2023-07,5.442227271539067E-5,2023-07-01T00:00:00
City of Lapu-Lapu,2023-07,5.459189166309781E-5,2023-07-01T00:00:00
City of Mandaue,2023-07,5.834004508337996E-5,2023-07-01T00:00:00
City of Cagayan De Oro,2023-08,4.566320522357917E-5,2023-08-01T00:00:00
City of Iligan,2023-08,4.722241628023505E-5,2023-08-01T00:00:00
City of Davao,2023-08,4.330169514925457E-5,2023-08-01T00:00:00
City of General Santos,2023-08,3.872438724583222E-5,2023-08-01T00:00:00
City of Caloocan,2023-08,8.25123503947132E-5,2023-08-01T00:00:00
City of Makati,2023-08,8.670418183772069E-5,2023-08-01T00:00:00
City of Malabon,2023-08,8.035028992995365E-5,2023-08-01T00:00:00
City of Mandaluyong,2023-08,9.138410851338505E-5,2023-08-01T00:00:00
City of Manila,2023-08,8.383124038175072E-5,2023-08-01T00:00:00
City of Marikina,2023-08,1.0295286026548449E-4,2023-08-01T00:00:00
City of Muntinlupa,2023-08,6.972577995308725E-5,2023-08-01T00:00:00
City of Navotas,2023-08,7.424073486930043E-5,2023-08-01T00:00:00
Pasay City,2023-08,7.911689437441024E-5,2023-08-01T00:00:00
